rank,score,image,description,target_probability,reference_probability,probability_margin,best_target_prompt,best_reference_prompt,best_overall_prompt,width,height,extension,size_bytes,references,context_keyword_hits
7102,0.42236532270908356,assets/images/2026/20240131_20260208/20250127_000458_1.jpg,a product photo,0.3258880078792572,0.0,0.09647731482982635,a product photo,,a product photo,567,217,.jpg,100161,_posts/2026-02-08-weekly-OFS-85.md:161,
7103,0.42223164439201355,assets/images/imported/estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc/image1.png,a line chart,0.372648149728775,0.0,0.049583494663238525,a line chart,,a line chart,811,685,.png,49284,_posts/2020-01-28-estimating-a-nanomech-resonator-with-a-jj-or-tuning-it-by-bc.md:421,
7104,0.42222845554351807,assets/images/2024/20241111_20241122/20241118_072043_0.jpg,an optical or photonics diagram,0.341398686170578,0.0,0.08082976937294006,an optical or photonics diagram,,an optical or photonics diagram,1199,363,.jpg,94814,_posts/2024-11-24-weekly-OFS-22.md:82,
7105,0.4221058189868927,assets/images/2025/20250105_20250615/20250614_034741_0.jpg,a photograph of hardware,0.3518432080745697,0.0,0.070262610912323,a photograph of hardware,,a photograph of hardware,1200,989,.jpg,261954,_posts/2025-06-15-weekly-OFS-51.md:301,
7106,0.42189618945121765,assets/images/2026/20250508_20260406/20260331_073825_0.jpg,a screenshot of a website or app,0.36329367756843567,0.0,0.05860251188278198,a screenshot of a website or app,,a screenshot of a website or app,1200,913,.jpg,85859,_posts/2026-04-07-weekly-OFS-93.md:81,
7107,0.42188945412635803,assets/images/2025/20240925_20250706/20250704_195230_0.jpg,a flow diagram,0.39529919624328613,0.0,0.0265902578830719,a flow diagram,,a flow diagram,1200,761,.jpg,171316,_posts/2025-07-06-weekly-OFS-54.md:219,
7108,0.4218308925628662,assets/images/2025/20241027_20250720/20250717_041709_1.jpg,a photograph of lab equipment,0.39673149585723877,0.0,0.02509939670562744,a photograph of lab equipment,,a photograph of lab equipment,1200,935,.jpg,216530,_posts/2025-07-21-weekly-OFS-56.md:166,
7109,0.42181915044784546,assets/images/2024/20240829_20241109/20241109_044330_2.jpg,a scientific plot,0.37682849168777466,0.0,0.0449906587600708,a scientific plot,,a scientific plot,1200,798,.jpg,152589,_posts/2024-11-09-weekly-OFS-20.md:55,
7110,0.4218095690011978,assets/images/2025/20240701_20250728/20250728_013633_0.jpg,a screenshot of a website or app,0.3211905360221863,0.0,0.10061903297901154,a screenshot of a website or app,,a screenshot of a website or app,985,1200,.jpg,107559,_posts/2025-07-27-weekly-OFS-57.md:261,
7111,0.42166396975517273,assets/images/2026/20240704_20260519/20240704_033622_1.jpg,a schematic diagram,0.4082143008708954,0.0,0.013449668884277344,a schematic diagram,,a schematic diagram,1200,647,.jpg,98168,_posts/2026-06-07-weekly-OFS-102.md:58; _posts/2026-06-07-weekly-OFS-102.md:108,
7112,0.4215759187936783,assets/images/2025/20241024_20251229/20251227_204744_1.jpg,an optical or photonics diagram,0.29653817415237427,0.0,0.12503774464130402,an optical or photonics diagram,,an optical or photonics diagram,400,400,.jpg,116191,_posts/2025-12-29-weekly-OFS-79.md:272,
7113,0.4213687479496002,assets/images/2026/20240131_20260208/20260206_071319_0.jpg,a schematic diagram,0.3701888620853424,0.0,0.05117988586425781,a schematic diagram,,a schematic diagram,1200,611,.jpg,145233,_posts/2026-02-08-weekly-OFS-85.md:351,
7114,0.42129838466644287,assets/images/imported/ln-2d-phonon-shield-simulation-180718/image23.png,an optical or photonics diagram,0.3129633963108063,0.0,0.1083349883556366,an optical or photonics diagram,,an optical or photonics diagram,573,529,.png,115401,_posts/2018-07-18-ln-2d-phonon-shield-simulation-180718.md:65,
7115,0.4212017059326172,assets/images/2025/20240304_20251019/20251019_184017_2.jpg,a flow diagram,0.36194390058517456,0.0,0.05925780534744263,a flow diagram,,a flow diagram,1200,944,.jpg,115091,_posts/2025-10-20-weekly-OFS-69.md:300,
7116,0.42029958963394165,assets/images/imported/ln2dpc-unitcell-eo-simulation-201805/image36.png,a logo or icon,0.3674119710922241,0.0,0.05288761854171753,a logo or icon,,a logo or icon,224,33,.png,2546,_posts/2018-05-03-ln2dpc-unitcell-eo-simulation-201805.md:98,
7117,0.42016276717185974,assets/images/2024/20240803_20240928/20240925_012944_2.jpg,a scientific plot,0.3836405277252197,0.0,0.036522239446640015,a scientific plot,,a scientific plot,1200,730,.jpg,103800,_posts/2024-10-06-weekly-OFS-15.md:79,
7118,0.42007213830947876,assets/images/imported/ln-memos-simulations-2018/image158.png,a circuit layout or CAD image,0.32931533455848694,0.0,0.09075680375099182,a circuit layout or CAD image,,a circuit layout or CAD image,686,469,.png,45663,_posts/2018-01-03-ln-memos-simulations-2018.md:437,
7119,0.420060932636261,assets/images/2025/20240712_20250111/20241103_064522_0.jpg,a schematic diagram,0.26545098423957825,0.0,0.15460994839668274,a schematic diagram,,a schematic diagram,958,1200,.jpg,181500,_posts/2025-01-12-weekly-OFS-29.md:142,
7120,0.420060932636261,assets/images/2025/20240712_20250111/20250108_065607_3.jpg,a schematic diagram,0.26545098423957825,0.0,0.15460994839668274,a schematic diagram,,a schematic diagram,958,1200,.jpg,181500,,
7121,0.420060932636261,assets/images/2025/20250108_20250318/20250108_065607_1.jpg,a schematic diagram,0.26545098423957825,0.0,0.15460994839668274,a schematic diagram,,a schematic diagram,958,1200,.jpg,181500,_posts/2025-03-17-weekly-OFS-38.md:304,
7122,0.4200143367052078,assets/images/2026/20240704_20260519/20250420_031256_0.jpg,an optical or photonics diagram,0.31663838028907776,0.0,0.10337595641613007,an optical or photonics diagram,,an optical or photonics diagram,1200,628,.jpg,105480,_posts/2026-06-07-weekly-OFS-102.md:170,
7123,0.4199167490005493,assets/images/imported/ln-memos-simulations-2018/image154.png,a technical slide,0.35559383034706116,0.0,0.06432291865348816,a technical slide,,a technical slide,728,285,.png,31074,_posts/2018-01-03-ln-memos-simulations-2018.md:415,
7124,0.41980430483818054,assets/images/2025/20250115_20251102/20251028_055752_0.jpg,a product photo,0.3360636532306671,0.0,0.08374065160751343,a product photo,,a product photo,1200,776,.jpg,110437,_posts/2025-11-02-weekly-OFS-71.md:78,
7125,0.4197927415370941,assets/images/imported/lnnb-full-beam-simulations-1806-1812/image34.png,an optical or photonics diagram,0.36957699060440063,0.0,0.05021575093269348,an optical or photonics diagram,,an optical or photonics diagram,780,354,.png,118647,_posts/2018-06-01-lnnb-full-beam-simulations-1806-1812.md:1090,
7126,0.41957828402519226,assets/images/2025/20250330_20250628/20250603_070156_0.jpg,a wafer or chip photograph,0.41111481189727783,0.0,0.008463472127914429,a wafer or chip photograph,,a wafer or chip photograph,1200,672,.jpg,143342,_posts/2025-06-29-weekly-OFS-53.md:306,
7127,0.4193708896636963,assets/images/imported/lnnb-unitcell-simulations-1806-1812/image34.png,an optical or photonics diagram,0.4160403311252594,0.0,0.0033305585384368896,an optical or photonics diagram,,an optical or photonics diagram,544,390,.png,39092,_posts/2018-06-23-lnnb-unitcell-simulations-1806-1812.md:491,
7128,0.4192980229854584,assets/images/2024/20241017_20241027/20241020_154328_1.jpg,a schematic diagram,0.3348248302936554,0.0,0.08447319269180298,a schematic diagram,,a schematic diagram,1188,1200,.jpg,197956,_posts/2024-10-27-weekly-OFS-18.md:64,
7129,0.4190813899040222,assets/images/2026/20240131_20260208/20240621_181702_0.jpg,a line chart,0.3882768750190735,0.0,0.03080451488494873,a line chart,,a line chart,322,292,.jpg,110330,_posts/2026-02-08-weekly-OFS-85.md:119,
7130,0.4189860224723816,assets/images/2025/20250711_20250908/20250906_174428_2.jpg,a technical slide,0.4144846498966217,0.0,0.004501372575759888,a technical slide,,a technical slide,1199,659,.jpg,112409,_posts/2025-09-08-weekly-OFS-63.md:231,
7131,0.4189661294221878,assets/images/2025/20250113_20251208/20251205_221131_0.jpg,a technical slide,0.30852290987968445,0.0,0.11044321954250336,a technical slide,,a technical slide,917,1200,.jpg,121877,_posts/2025-12-07-weekly-OFS-76.md:154,
7132,0.41891124844551086,assets/images/2024/20240429_20241204/20241124_174059_4.jpg,a product photo,0.34112492203712463,0.0,0.07778632640838623,a product photo,,a product photo,900,1200,.jpg,90737,,
7133,0.41891124844551086,assets/images/2024/20240608_20241127/20241121_063026_0.jpg,a product photo,0.34112492203712463,0.0,0.07778632640838623,a product photo,,a product photo,900,1200,.jpg,90737,_posts/2024-11-30-weekly-OFS-23.md:113,
7134,0.4188490957021713,assets/images/2025/20250216_20250222/20250221_022655_2.jpg,a photograph of lab equipment,0.3286975622177124,0.0,0.09015153348445892,a photograph of lab equipment,,a photograph of lab equipment,938,703,.jpg,100868,_posts/2025-02-23-weekly-OFS-35.md:47,
7135,0.4187834858894348,assets/images/2025/20240712_20250111/20250107_163856_0.jpg,a screenshot of a website or app,0.39580827951431274,0.0,0.02297520637512207,a screenshot of a website or app,,a screenshot of a website or app,1200,1039,.jpg,198151,_posts/2025-01-12-weekly-OFS-29.md:111,
7136,0.4184947609901428,assets/images/2025/OpenSauce2025/IMG_0400.jpeg,a table,0.28456535935401917,0.0,0.13392940163612366,a table,,a table,4032,3024,.jpeg,2499865,_posts/2025-07-26-open-sauce-2025.md:80,
7137,0.418354868888855,assets/images/2026/OFC2026/IMG_3986.JPG,an optical or photonics diagram,0.27992677688598633,0.0,0.13842809200286865,an optical or photonics diagram,,an optical or photonics diagram,4032,3024,.jpg,2211827,_posts/2026-04-04-OFC2026.md:536,
7138,0.4182685911655426,assets/images/2025/20250323_20250928/20250923_155256_0.jpg,an optical or photonics diagram,0.33279410004615784,0.0,0.08547449111938477,an optical or photonics diagram,,an optical or photonics diagram,1200,657,.jpg,98573,_posts/2025-09-28-weekly-OFS-66.md:132,
7139,0.4180813133716583,assets/images/2026/20241208_20260223/20260217_085135_0.jpg,an optical or photonics diagram,0.3379313349723816,0.0,0.08014997839927673,an optical or photonics diagram,,an optical or photonics diagram,1200,1199,.jpg,143151,_posts/2026-02-22-weekly-OFS-87.md:123,
7140,0.4179166257381439,assets/images/2025/20250505_20250512/20250512_054901_0.jpg,a circuit layout or CAD image,0.37677255272865295,0.0,0.04114407300949097,a circuit layout or CAD image,,a circuit layout or CAD image,1199,589,.jpg,98479,_posts/2025-05-12-weekly-OFS-46.md:261,
7141,0.4177418500185013,assets/images/2026/20250225_20260126/20260123_073152_2.jpg,an optical or photonics diagram,0.2922991216182709,0.0,0.1254427284002304,an optical or photonics diagram,,an optical or photonics diagram,800,648,.jpg,40272,_posts/2026-01-25-weekly-OFS-83.md:163,
7142,0.41761544346809387,assets/images/2025/20250711_20250908/20250908_050855_1.jpg,a technical slide,0.3991975784301758,0.0,0.01841786503791809,a technical slide,,a technical slide,1075,649,.jpg,104860,_posts/2025-09-08-weekly-OFS-63.md:254,
7143,0.41745004057884216,assets/images/2025/20250108_20250318/20250309_020824_0.jpg,an optical or photonics diagram,0.35744351148605347,0.0,0.060006529092788696,an optical or photonics diagram,,an optical or photonics diagram,1200,751,.jpg,165460,_posts/2025-03-17-weekly-OFS-38.md:131,
7144,0.4173993170261383,assets/images/2025/20241024_20251229/20251224_031115_1.jpg,a technical slide,0.32102444767951965,0.0,0.09637486934661865,a technical slide,,a technical slide,1200,633,.jpg,120726,_posts/2025-12-29-weekly-OFS-79.md:135,
7145,0.4172358810901642,assets/images/2025/20251029_20251110/20251108_172230_0.jpg,a screenshot of a website or app,0.2865144610404968,0.0,0.13072142004966736,a screenshot of a website or app,,a screenshot of a website or app,1200,675,.jpg,58071,_posts/2025-11-09-weekly-OFS-72.md:191,
7146,0.4168929159641266,assets/images/2025/20250225_20250406/20250404_160453_1.jpg,a document page,0.30144163966178894,0.0,0.11545127630233765,a document page,,a document page,1200,952,.jpg,190389,_posts/2025-04-06-weekly-OFS-41.md:365,
7147,0.41681766510009766,assets/images/imported/lnnb-paper-outline-and-figures-20190108/image7.png,an optical or photonics diagram,0.32196149230003357,0.0,0.09485617280006409,an optical or photonics diagram,,an optical or photonics diagram,534,419,.png,49025,_posts/2019-01-08-lnnb-paper-outline-and-figures-20190108.md:149,
7148,0.41673246026039124,assets/images/2025/20250305_20251027/20251021_033200_1.jpg,an optical or photonics diagram,0.3643150329589844,0.0,0.05241742730140686,an optical or photonics diagram,,an optical or photonics diagram,1200,805,.jpg,145456,_posts/2025-10-26-weekly-OFS-70.md:77,
7149,0.41673246026039124,assets/images/2025/20250305_20251027/20251021_033353_1.jpg,an optical or photonics diagram,0.3643150329589844,0.0,0.05241742730140686,an optical or photonics diagram,,an optical or photonics diagram,1200,805,.jpg,145456,,
7150,0.41660845279693604,assets/images/2025/20250419_20250713/patio-03.png,a table,0.28061357140541077,0.0,0.13599488139152527,a table,,a table,2048,1536,.png,4405110,_posts/2025-07-13-weekly-OFS-55.md:379; _posts/2025-07-21-weekly-OFS-56.md:339; _posts/2025-07-27-weekly-OFS-57.md:345; _posts/2025-08-05-weekly-OFS-58.md:404; _posts/2025-08-10-weekly-OFS-59.md:396; _posts/2025-08-18-weekly-OFS-60.md:385; _posts/2025-08-24-weekly-OFS-61.md:481; _posts/2025-09-01-weekly-OFS-62.md:373; _posts/2025-09-08-weekly-OFS-63.md:369; _posts/2025-09-15-weekly-OFS-64.md:376; _posts/2025-09-21-weekly-OFS-65.md:410; _posts/2025-09-28-weekly-OFS-66.md:443; _posts/2025-10-06-weekly-OFS-67.md:468; _posts/2025-10-13-weekly-OFS-68.md:415; _posts/2025-10-20-weekly-OFS-69.md:425; _posts/2025-10-26-weekly-OFS-70.md:322; _posts/2025-11-02-weekly-OFS-71.md:395; _posts/2025-11-09-weekly-OFS-72.md:381; _posts/2025-11-16-weekly-OFS-73.md:426; _posts/2025-11-23-weekly-OFS-74.md:421; _posts/2025-12-01-weekly-OFS-75.md:368; _posts/2025-12-07-weekly-OFS-76.md:399; _posts/2025-12-15-weekly-OFS-77.md:446; _posts/2025-12-22-weekly-OFS-78.md:411; _posts/2025-12-29-weekly-OFS-79.md:511; _posts/2026-01-08-weekly-OFS-80.md:443; _posts/2026-01-11-weekly-OFS-81.md:432; _posts/2026-01-20-weekly-OFS-82.md:475,
7151,0.4165879487991333,assets/images/2026/CES2026/IMG_3279.jpg,a photograph of hardware,0.350956529378891,0.0,0.06563141942024231,a photograph of hardware,,a photograph of hardware,3024,4032,.jpg,2139018,_posts/2026-01-18-CES2026.md:419,
7152,0.41655591130256653,assets/images/2025/20241227_20251117/20251114_083612_0.jpg,a scientific plot,0.3392024636268616,0.0,0.07735344767570496,a scientific plot,,a scientific plot,1200,800,.jpg,91321,,
7153,0.41655591130256653,assets/images/2025/20241227_20251117/20251114_083612_1.jpg,a scientific plot,0.3392024636268616,0.0,0.07735344767570496,a scientific plot,,a scientific plot,1200,800,.jpg,91321,,
7154,0.4164799600839615,assets/images/2026/20240131_20260208/20260203_051932_1.jpg,an optical or photonics diagram,0.30325472354888916,0.0,0.11322523653507233,an optical or photonics diagram,,an optical or photonics diagram,927,670,.jpg,60514,_posts/2026-02-08-weekly-OFS-85.md:236,
7155,0.41638830304145813,assets/images/2025/20240711_20250831/20250826_145052_0.jpg,a technical slide,0.40094947814941406,0.0,0.015438824892044067,a technical slide,,a technical slide,1200,654,.jpg,73374,_posts/2025-09-01-weekly-OFS-62.md:108,
7156,0.41592276096343994,assets/images/2025/20250214_20250921/20250917_035241_0.jpg,a microscope image,0.38599157333374023,0.0,0.029931187629699707,a microscope image,,a microscope image,1159,1200,.jpg,149821,_posts/2025-09-21-weekly-OFS-65.md:164,
7157,0.4158911406993866,assets/images/2026/20240918_20260601/20260601_052239_1.jpg,a wafer or chip photograph,0.39153817296028137,0.0,0.024352967739105225,a wafer or chip photograph,,a wafer or chip photograph,295,138,.jpg,36009,_posts/2026-06-14-weekly-OFS-103.md:281,
7158,0.41567209362983704,assets/images/2025/20250216_20250222/20250222_170740_1.jpg,a line chart,0.3220880329608917,0.0,0.09358406066894531,a line chart,,a line chart,737,1024,.jpg,539877,_posts/2025-02-23-weekly-OFS-35.md:338,
7159,0.4155016094446182,assets/images/2025/20241012_20260111/20260110_200905_0.jpg,a line chart,0.2916250228881836,0.0,0.12387658655643463,a line chart,,a line chart,1200,740,.jpg,137760,_posts/2026-01-11-weekly-OFS-81.md:313; _posts/2026-01-20-weekly-OFS-82.md:356; _posts/2026-01-25-weekly-OFS-83.md:294; _posts/2026-02-02-weekly-OFS-84.md:325; _posts/2026-02-08-weekly-OFS-85.md:435; _posts/2026-02-17-weekly-OFS-86.md:395; _posts/2026-02-22-weekly-OFS-87.md:346; _posts/2026-03-02-weekly-OFS-88.md:320; _posts/2026-03-23-weekly-OFS-91.md:499; _posts/2026-03-30-weekly-OFS-92.md:261; _posts/2026-04-07-weekly-OFS-93.md:301; _posts/2026-04-13-weekly-OFS-94.md:242; _posts/2026-04-20-weekly-OFS-95.md:323; _posts/2026-04-27-weekly-OFS-96.md:294; _posts/2026-06-07-weekly-OFS-102.md:357; _posts/2026-06-14-weekly-OFS-103.md:383,
7160,0.4155016094446182,assets/images/2026/20250114_20260119/20260110_200905_0.jpg,a line chart,0.2916250228881836,0.0,0.12387658655643463,a line chart,,a line chart,1200,740,.jpg,137760,_posts/2026-01-20-weekly-OFS-82.md:74,
